tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
736,10/1/2024 22:42,10/1/2024 22:55,GV,The Hague Hollands Spoor,52.070833,4.322222,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,878,Subscriber,1987,2
888,10/1/2024 22:43,10/1/2024 22:58,GV,The Hague Hollands Spoor,52.070833,4.322222,107,Ames St at Main St,42.3625,-71.08822,890,Subscriber,1985,1
527,10/1/2024 22:51,10/1/2024 23:00,Rtb,Rotterdam Blaak,51.920582,4.486082,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1140,Subscriber,1990,1
421,10/1/2024 23:03,10/1/2024 23:10,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,764,Subscriber,1988,1
291,10/1/2024 23:03,10/1/2024 23:08,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,853,Subscriber,\N,0
260,10/1/2024 23:09,10/1/2024 23:13,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,958,Subscriber,1991,1
254,10/1/2024 23:14,10/1/2024 23:18,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1076,Subscriber,1990,1
746,10/1/2024 23:38,10/1/2024 23:51,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1079,Subscriber,1981,1
704,10/1/2024 23:46,10/1/2024 23:57,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,859,Subscriber,1986,1
810,10/1/2024 0:07,10/1/2024 0:21,115,Porter Square Station,42.387995,-71.119084,142,Alewife Station at Russell Field,42.396105,-71.139459,1078,Subscriber,1979,1
1376,10/1/2024 0:34,10/1/2024 0:57,Uto,Utrecht Overvecht,52.113333,5.111111,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1140,Subscriber,1964,1
375,10/1/2024 0:42,10/1/2024 0:48,Asdz,Amsterdam Zuid,52.338602,4.871978,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,780,Subscriber,1991,1
765,10/1/2024 2:10,10/1/2024 2:23,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1304,Customer,1983,1
408,10/1/2024 2:27,10/1/2024 2:34,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1003,Subscriber,1982,1
319,10/1/2024 6:59,10/1/2024 7:04,GV,The Hague Hollands Spoor,52.070833,4.322222,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,740,Subscriber,1988,2
77,10/1/2024 7:38,10/1/2024 7:39,Gvc,The Hague Centraal,52.084167,4.324722,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,756,Subscriber,1987,1
731,10/1/2024 12:13,10/1/2024 12:25,Ut,Utrecht Centraal,52.089444,5.110278,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,895,Subscriber,1988,1
1053,10/1/2024 12:20,10/1/2024 12:38,Rtd,Rotterdam Centraal,51.9225,4.467167,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,637,Subscriber,\N,0
543,10/1/2024 12:30,10/1/2024 12:39,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1011,Subscriber,1984,1
316,10/1/2024 13:01,10/1/2024 13:06,Asdz,Amsterdam Zuid,52.338602,4.871978,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,753,Subscriber,1993,1
950,10/1/2024 13:03,10/1/2024 13:18,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1070,Subscriber,1987,2
771,10/1/2024 13:26,10/1/2024 13:39,Ah,Arnhem Centraal,51.985,5.898611,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,854,Customer,1983,1
724,10/1/2024 13:52,10/1/2024 14:04,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,956,Customer,1982,1
493,10/1/2024 14:02,10/1/2024 14:11,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,709,Subscriber,1994,1
323,10/1/2024 14:23,10/1/2024 14:28,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1011,Subscriber,1985,1
605,10/1/2024 14:23,10/1/2024 14:33,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,668,Subscriber,1996,1
403,10/1/2024 14:28,10/1/2024 14:35,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,637,Subscriber,\N,0
294,10/1/2024 14:46,10/1/2024 14:51,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1118,Subscriber,1980,1
370,10/1/2024 14:52,10/1/2024 14:58,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,668,Subscriber,1984,1
63367,10/1/2024 14:55,10/1/2024 8:31,Asd,Amsterdam Centraal,52.379189,4.899431,107,Ames St at Main St,42.3625,-71.08822,854,Subscriber,1982,1
658,10/1/2024 14:56,10/1/2024 15:07,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,1070,Subscriber,1991,2
336,10/1/2024 15:04,10/1/2024 15:09,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1313,Subscriber,1991,1
371,10/1/2024 15:06,10/1/2024 15:12,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,702,Subscriber,1985,1
1064,10/1/2024 15:19,10/1/2024 15:37,Asdz,Amsterdam Zuid,52.338602,4.871978,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,709,Subscriber,1982,1
3660,10/1/2024 15:49,10/1/2024 16:50,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1113,Subscriber,1985,1
565,10/1/2024 15:51,10/1/2024 16:01,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,932,Subscriber,1980,2
613,10/1/2024 15:59,10/1/2024 16:09,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1070,Subscriber,1984,1
1603,10/1/2024 16:04,10/1/2024 16:30,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,948,Customer,1982,1
267,10/1/2024 16:12,10/1/2024 16:16,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1098,Customer,1992,2
850,10/1/2024 16:14,10/1/2024 16:28,Ut,Utrecht Centraal,52.089444,5.110278,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,660,Subscriber,1983,1
958,10/1/2024 16:14,10/1/2024 16:30,Asdz,Amsterdam Zuid,52.338602,4.871978,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1011,Subscriber,1991,2
1112,10/1/2024 16:16,10/1/2024 16:35,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1313,Subscriber,1957,1
770,10/1/2024 16:26,10/1/2024 16:39,Asd,Amsterdam Centraal,52.379189,4.899431,107,Ames St at Main St,42.3625,-71.08822,668,Customer,1984,1
2245,10/1/2024 16:29,10/1/2024 17:06,Asdz,Amsterdam Zuid,52.338602,4.871978,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1296,Subscriber,1993,1
403,10/1/2024 16:29,10/1/2024 16:36,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,690,Subscriber,1990,1
1463,10/1/2024 16:36,10/1/2024 17:00,Ut,Utrecht Centraal,52.089444,5.110278,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,768,Subscriber,1982,1
924,10/1/2024 16:43,10/1/2024 16:58,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1011,Subscriber,1991,2
978,10/1/2024 16:48,10/1/2024 17:04,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,685,Subscriber,1989,1
371,10/1/2024 17:05,10/1/2024 17:11,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,690,Subscriber,1990,1
970,10/1/2024 17:06,10/1/2024 17:22,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1090,Subscriber,1987,1
399,10/1/2024 17:13,10/1/2024 17:19,Asdz,Amsterdam Zuid,52.338602,4.871978,107,Ames St at Main St,42.3625,-71.08822,690,Subscriber,1984,1
684,10/1/2024 17:17,10/1/2024 17:28,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,780,Subscriber,1950,1
772,10/1/2024 17:26,10/1/2024 17:39,141,Kendall Street,42.36356016,-71.08216792,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,653,Customer,1989,1
437,10/1/2024 17:31,10/1/2024 17:39,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,895,Subscriber,1968,1
2234,10/1/2024 17:31,10/1/2024 18:09,117,Binney St / Sixth St,42.366095,-71.086388,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,703,Subscriber,1969,1
1110,10/1/2024 17:43,10/1/2024 18:02,143,EF - North Point Park,42.369885,-71.069957,117,Binney St / Sixth St,42.366095,-71.086388,1278,Subscriber,1986,1
3611,10/1/2024 17:45,10/1/2024 18:46,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,959,Subscriber,1990,1
264,10/1/2024 17:49,10/1/2024 17:53,Ams,Amsterdam Amstel,52.346587,4.918684,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1007,Subscriber,1986,1
429,10/1/2024 18:03,10/1/2024 18:10,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,143,EF - North Point Park,42.369885,-71.069957,1313,Customer,1970,1
448,10/1/2024 18:06,10/1/2024 18:13,Uto,Utrecht Overvecht,52.113333,5.111111,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1007,Subscriber,1973,1
509,10/1/2024 18:12,10/1/2024 18:21,GV,The Hague Hollands Spoor,52.070833,4.322222,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,1100,Subscriber,1989,1
520,10/1/2024 18:17,10/1/2024 18:26,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,643,Subscriber,1973,1
1590,10/1/2024 18:19,10/1/2024 18:45,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,115,Porter Square Station,42.387995,-71.119084,783,Subscriber,1988,1
370,10/1/2024 18:21,10/1/2024 18:27,Rtb,Rotterdam Blaak,51.920582,4.486082,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1070,Customer,1990,1
245,10/1/2024 18:21,10/1/2024 18:25,Ams,Amsterdam Amstel,52.346587,4.918684,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,926,Subscriber,1984,1
556,10/1/2024 18:21,10/1/2024 18:31,142,Alewife Station at Russell Field,42.396105,-71.139459,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,1294,Subscriber,1978,1
814,10/1/2024 18:23,10/1/2024 18:37,143,EF - North Point Park,42.369885,-71.069957,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,962,Subscriber,1984,1
2070,10/1/2024 18:31,10/1/2024 19:06,Ut,Utrecht Centraal,52.089444,5.110278,115,Porter Square Station,42.387995,-71.119084,767,Customer,1985,1
994,10/1/2024 18:40,10/1/2024 18:57,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,656,Subscriber,1985,2
269,10/1/2024 18:52,10/1/2024 18:56,Asdz,Amsterdam Zuid,52.338602,4.871978,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,926,Subscriber,1977,2
597,10/1/2024 18:56,10/1/2024 19:06,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,634,Customer,1983,1
904,10/1/2024 18:59,10/1/2024 19:14,Ams,Amsterdam Amstel,52.346587,4.918684,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,926,Subscriber,1988,1
613,10/1/2024 19:02,10/1/2024 19:12,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,866,Subscriber,1986,1
575,10/1/2024 19:10,10/1/2024 19:20,Gvc,The Hague Centraal,52.084167,4.324722,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1303,Subscriber,1987,1
705,10/1/2024 19:18,10/1/2024 19:30,Asd,Amsterdam Centraal,52.379189,4.899431,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,690,Subscriber,1988,1
449,10/1/2024 19:21,10/1/2024 19:29,Ams,Amsterdam Amstel,52.346587,4.918684,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,914,Subscriber,1985,1
1907,10/1/2024 19:31,10/1/2024 20:03,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,660,Customer,1992,2
963,10/1/2024 19:40,10/1/2024 19:56,Rtb,Rotterdam Blaak,51.920582,4.486082,140,Danehy Park,42.388966,-71.132788,649,Customer,1985,1
362,10/1/2024 19:45,10/1/2024 19:51,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1100,Subscriber,1989,1
384,10/1/2024 19:59,10/1/2024 20:06,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,959,Subscriber,1991,2
655,10/1/2024 20:30,10/1/2024 20:41,Rtb,Rotterdam Blaak,51.920582,4.486082,107,Ames St at Main St,42.3625,-71.08822,764,Subscriber,1985,1
2768,10/1/2024 20:40,10/1/2024 21:26,Ams,Amsterdam Amstel,52.346587,4.918684,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,886,Subscriber,\N,0
576,10/1/2024 20:44,10/1/2024 20:54,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,764,Customer,1967,1
81,10/1/2024 20:47,10/1/2024 20:49,Ams,Amsterdam Amstel,52.346587,4.918684,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,643,Customer,1985,2
589,10/1/2024 20:50,10/1/2024 20:59,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,655,Customer,1985,2
664,10/1/2024 20:58,10/1/2024 21:09,Ah,Arnhem Centraal,51.985,5.898611,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,959,Subscriber,1991,2
884,10/1/2024 20:59,10/1/2024 21:14,143,EF - North Point Park,42.369885,-71.069957,107,Ames St at Main St,42.3625,-71.08822,1313,Subscriber,1986,2
513,10/1/2024 21:09,10/1/2024 21:18,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,813,Subscriber,1977,2
518,10/1/2024 21:23,10/1/2024 21:32,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1101,Customer,1968,1
350,10/1/2024 21:38,10/1/2024 21:44,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,668,Subscriber,1979,1
588,10/1/2024 21:42,10/1/2024 21:52,Ams,Amsterdam Amstel,52.346587,4.918684,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,665,Subscriber,1992,1
920,10/1/2024 22:32,10/1/2024 22:47,Rtd,Rotterdam Centraal,51.9225,4.467167,115,Porter Square Station,42.387995,-71.119084,655,Customer,1985,2
487,10/1/2024 22:56,10/1/2024 23:04,Asdz,Amsterdam Zuid,52.338602,4.871978,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,668,Subscriber,1991,1
1247,10/1/2024 23:10,10/1/2024 23:31,Asd,Amsterdam Centraal,52.379189,4.899431,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1313,Subscriber,1983,2
652,10/1/2024 23:22,10/1/2024 23:33,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1031,Subscriber,1987,1
345,10/1/2024 23:27,10/1/2024 23:33,Asdz,Amsterdam Zuid,52.338602,4.871978,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,882,Subscriber,1979,1
939,10/1/2024 0:25,10/1/2024 0:40,Ah,Arnhem Centraal,51.985,5.898611,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1286,Customer,1982,1
2845,10/1/2024 0:27,10/1/2024 1:15,Uto,Utrecht Overvecht,52.113333,5.111111,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,668,Subscriber,1964,1
675,10/1/2024 2:09,10/1/2024 2:21,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1100,Subscriber,1986,1
413,10/1/2024 3:42,10/1/2024 3:48,Ams,Amsterdam Amstel,52.346587,4.918684,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,643,Subscriber,1988,1
225,10/1/2024 6:47,10/1/2024 6:51,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,1118,Subscriber,1980,1
328,10/1/2024 6:58,10/1/2024 7:03,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1303,Subscriber,1990,1
616,10/1/2024 7:34,10/1/2024 7:45,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1310,Subscriber,1984,1
738,10/1/2024 7:38,10/1/2024 7:50,Ut,Utrecht Centraal,52.089444,5.110278,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,653,Customer,1989,1
483,10/1/2024 7:42,10/1/2024 7:50,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,777,Subscriber,1989,1
495,10/1/2024 8:02,10/1/2024 8:10,Ut,Utrecht Centraal,52.089444,5.110278,107,Ames St at Main St,42.3625,-71.08822,914,Subscriber,1985,1
962,10/1/2024 8:04,10/1/2024 8:20,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,117,Binney St / Sixth St,42.366095,-71.086388,654,Subscriber,1969,1
383,10/1/2024 8:12,10/1/2024 8:19,Asd,Amsterdam Centraal,52.379189,4.899431,117,Binney St / Sixth St,42.366095,-71.086388,914,Customer,1970,2
783,10/1/2024 8:13,10/1/2024 8:26,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,660,Customer,1990,1
1008,10/1/2024 8:23,10/1/2024 8:40,Ut,Utrecht Centraal,52.089444,5.110278,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1303,Subscriber,1988,1
943,10/1/2024 8:24,10/1/2024 8:39,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,641,Subscriber,1962,1
332,10/1/2024 8:30,10/1/2024 8:36,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1031,Customer,1992,2
301,10/1/2024 8:30,10/1/2024 8:35,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,702,Customer,1990,1
804,10/1/2024 8:33,10/1/2024 8:46,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,685,Customer,1982,1
624,10/1/2024 8:34,10/1/2024 8:45,GV,The Hague Hollands Spoor,52.070833,4.322222,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1070,Subscriber,1985,1
782,10/1/2024 8:35,10/1/2024 8:48,Rtd,Rotterdam Centraal,51.9225,4.467167,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,866,Customer,1979,1
494,10/1/2024 8:37,10/1/2024 8:45,Nm,Nijmegen Station,51.841111,5.854167,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,779,Subscriber,1977,2
842,10/1/2024 8:39,10/1/2024 8:53,Rtd,Rotterdam Centraal,51.9225,4.467167,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,656,Customer,1989,1
528,10/1/2024 8:41,10/1/2024 8:49,Rtb,Rotterdam Blaak,51.920582,4.486082,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,764,Subscriber,1981,1
964,10/1/2024 8:46,10/1/2024 9:03,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,143,EF - North Point Park,42.369885,-71.069957,736,Subscriber,1980,1
218,10/1/2024 8:48,10/1/2024 8:52,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,882,Subscriber,1979,1
