starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10-03-2024 23:52:00,10-04-2024 21:24:36,Rtd,Rotterdam Centraal,51.9225,4.467167,GV,The Hague Hollands Spoor,52.070833,4.322222,1644
10-02-2024 21:02:59,10-04-2024 10:55:36,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1293
10-01-2024 04:41:57,10-01-2024 21:47:17,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1886
10-01-2024 02:52:19,10-01-2024 13:39:39,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1433
10-04-2024 11:54:36,10-04-2024 15:59:26,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1457
10-04-2024 05:31:30,10-04-2024 23:28:56,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1304
10-03-2024 12:11:42,10-04-2024 23:16:39,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1081
10-01-2024 22:53:57,10-04-2024 18:07:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1856
10-03-2024 07:37:51,10-04-2024 19:43:31,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1976
10-02-2024 21:48:30,10-03-2024 06:40:27,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1943
10-02-2024 19:11:47,10-04-2024 15:20:59,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1333
10-03-2024 20:36:58,10-04-2024 02:48:43,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1417
10-01-2024 20:10:21,10-02-2024 06:13:21,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1021
10-01-2024 19:52:49,10-01-2024 23:19:26,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1583
10-02-2024 00:40:13,10-04-2024 05:05:29,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1971
10-02-2024 22:39:37,10-03-2024 11:54:52,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1315
10-04-2024 07:40:13,10-04-2024 19:07:41,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1638
10-03-2024 05:05:22,10-03-2024 05:26:17,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1356
10-04-2024 01:45:36,10-04-2024 19:53:55,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1605
10-01-2024 15:29:14,10-01-2024 21:29:22,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1277
10-01-2024 22:15:45,10-04-2024 21:28:07,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1851
10-04-2024 04:24:43,10-04-2024 08:24:45,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1141
10-04-2024 11:10:19,10-04-2024 19:29:35,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1316
10-01-2024 19:23:52,10-02-2024 05:35:50,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1326
10-01-2024 22:00:23,10-01-2024 22:00:52,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1091
10-04-2024 09:35:35,10-04-2024 14:41:26,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1396
10-03-2024 18:44:59,10-04-2024 12:43:39,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1941
10-01-2024 06:17:58,10-02-2024 19:36:33,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1324
10-03-2024 17:56:50,10-03-2024 19:33:45,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1227
10-01-2024 21:08:44,10-02-2024 01:40:54,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1722
10-03-2024 05:44:18,10-04-2024 02:15:46,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1117
10-02-2024 15:51:47,10-02-2024 21:06:10,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1632
10-03-2024 08:31:53,10-03-2024 19:00:12,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1202
10-04-2024 17:35:43,10-04-2024 18:04:10,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1796
10-04-2024 20:42:56,10-04-2024 22:54:07,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1349
10-04-2024 08:51:49,10-04-2024 21:27:43,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1709
10-04-2024 13:18:09,10-04-2024 21:35:42,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1447
10-01-2024 21:47:59,10-03-2024 00:01:37,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1886
10-01-2024 17:08:56,10-03-2024 19:55:04,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1336
10-04-2024 13:02:02,10-04-2024 18:22:21,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1897
10-03-2024 15:52:38,10-04-2024 04:00:27,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1163
10-04-2024 05:46:03,10-04-2024 18:57:59,Asdz,Amsterdam Zuid,52.338602,4.871978,Uto,Utrecht Overvecht,52.113333,5.111111,1938
10-01-2024 22:54:20,10-02-2024 17:01:27,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1509
10-02-2024 18:51:20,10-04-2024 17:10:04,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1636
10-02-2024 04:58:44,10-02-2024 18:10:10,Gvc,The Hague Centraal,52.084167,4.324722,Rtd,Rotterdam Centraal,51.9225,4.467167,1454
10-01-2024 12:52:51,10-02-2024 17:43:19,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1077
10-02-2024 08:44:40,10-02-2024 09:37:58,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1994
10-01-2024 14:40:45,10-02-2024 08:09:18,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1622
10-04-2024 04:46:40,10-04-2024 06:29:27,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1352
10-04-2024 03:46:51,10-04-2024 14:13:18,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1388
10-04-2024 20:29:23,10-04-2024 23:43:56,Asdz,Amsterdam Zuid,52.338602,4.871978,Ah,Arnhem Centraal,51.985,5.898611,1263
10-03-2024 13:40:39,10-04-2024 11:26:12,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1576
10-04-2024 06:09:10,10-04-2024 18:24:50,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1845
10-01-2024 21:35:40,10-03-2024 07:35:42,GV,The Hague Hollands Spoor,52.070833,4.322222,Asd,Amsterdam Centraal,52.379189,4.899431,1963
10-04-2024 02:49:08,10-04-2024 04:38:09,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1419
10-03-2024 07:39:31,10-04-2024 11:13:45,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1052
10-02-2024 21:55:31,10-03-2024 23:06:56,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1846
10-02-2024 00:20:56,10-03-2024 22:45:26,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1031
10-01-2024 17:01:47,10-04-2024 23:31:10,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1699
10-03-2024 08:08:22,10-04-2024 01:19:04,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1524
10-02-2024 09:50:38,10-02-2024 10:11:02,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1341
10-03-2024 10:28:03,10-04-2024 19:02:43,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1851
10-02-2024 07:05:04,10-03-2024 14:39:54,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1259
10-03-2024 22:38:19,10-04-2024 03:29:20,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1488
10-02-2024 00:26:46,10-02-2024 17:14:40,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1633
10-04-2024 14:40:21,10-04-2024 23:10:31,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1199
10-01-2024 01:40:24,10-02-2024 15:48:21,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1534
10-04-2024 01:43:26,10-04-2024 21:18:02,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1826
10-01-2024 00:24:08,10-03-2024 05:31:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1959
10-01-2024 22:33:33,10-02-2024 01:14:34,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1963
10-01-2024 21:46:27,10-03-2024 19:10:55,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1374
10-02-2024 11:16:38,10-04-2024 03:56:10,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1367
10-03-2024 07:50:33,10-04-2024 02:18:27,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1793
10-03-2024 03:13:47,10-03-2024 22:32:31,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1888
10-03-2024 12:22:10,10-04-2024 15:21:39,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1878
10-04-2024 03:47:13,10-04-2024 16:29:32,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1929
10-01-2024 13:46:22,10-03-2024 04:23:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1609
10-01-2024 22:11:52,10-03-2024 05:58:59,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1820
10-04-2024 07:41:59,10-04-2024 15:03:29,Nm,Nijmegen Station,51.841111,5.854167,Ut,Utrecht Centraal,52.089444,5.110278,1901
10-04-2024 07:30:44,10-04-2024 22:27:34,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1366
10-03-2024 16:22:49,10-04-2024 06:26:33,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1913
10-02-2024 10:03:49,10-02-2024 22:50:34,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1838
10-04-2024 18:09:34,10-04-2024 19:36:52,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1706
10-01-2024 19:10:36,10-03-2024 21:06:27,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1070
10-04-2024 14:29:46,10-04-2024 19:42:00,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1927
10-02-2024 00:10:09,10-02-2024 07:05:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1641
10-03-2024 17:15:47,10-04-2024 13:56:12,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1961
10-04-2024 04:10:02,10-04-2024 04:49:16,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1152
10-02-2024 01:35:25,10-02-2024 05:21:34,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1474
10-04-2024 14:22:14,10-04-2024 20:51:09,Rtd,Rotterdam Centraal,51.9225,4.467167,Ut,Utrecht Centraal,52.089444,5.110278,1550
10-01-2024 13:20:07,10-04-2024 10:21:10,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1551
10-04-2024 02:23:01,10-04-2024 22:50:49,Rtb,Rotterdam Blaak,51.920582,4.486082,Asdz,Amsterdam Zuid,52.338602,4.871978,1078
10-03-2024 19:59:44,10-04-2024 13:30:34,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1770
10-02-2024 02:12:39,10-02-2024 10:43:19,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1629
10-04-2024 05:31:28,10-04-2024 19:00:39,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1677
10-02-2024 23:40:02,10-03-2024 19:50:57,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1407
10-01-2024 09:11:05,10-02-2024 07:39:08,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1441
10-01-2024 10:31:41,10-04-2024 07:45:13,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1634
10-04-2024 10:44:39,10-04-2024 20:53:55,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1903
10-02-2024 20:53:43,10-03-2024 03:57:02,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1003
10-04-2024 19:02:04,10-04-2024 22:15:27,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1645
10-03-2024 04:58:41,10-04-2024 02:02:21,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1868
10-02-2024 03:24:38,10-03-2024 05:43:24,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1011
10-03-2024 22:24:54,10-04-2024 21:37:20,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1337
10-01-2024 09:55:29,10-04-2024 23:32:00,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1335
10-02-2024 15:13:19,10-03-2024 21:30:47,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1089
10-01-2024 05:45:51,10-04-2024 03:44:39,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1894
10-01-2024 08:31:07,10-01-2024 14:37:18,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1192
10-04-2024 01:38:13,10-04-2024 21:06:49,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1722
10-01-2024 12:37:10,10-03-2024 11:02:30,Asd,Amsterdam Centraal,52.379189,4.899431,Gvc,The Hague Centraal,52.084167,4.324722,1282
10-04-2024 05:40:10,10-04-2024 13:05:36,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1128
10-04-2024 23:20:36,10-04-2024 23:39:43,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1949
10-03-2024 04:19:35,10-04-2024 18:24:38,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1014
10-04-2024 13:49:24,10-04-2024 20:19:32,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1782
10-03-2024 22:41:17,10-03-2024 23:01:03,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1993
10-01-2024 13:26:54,10-03-2024 12:31:40,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1195
10-03-2024 22:15:48,10-04-2024 02:33:17,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1534
10-03-2024 22:29:05,10-04-2024 21:00:48,Uto,Utrecht Overvecht,52.113333,5.111111,Ah,Arnhem Centraal,51.985,5.898611,1182
10-01-2024 12:22:03,10-03-2024 12:33:28,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1263
10-01-2024 20:18:03,10-03-2024 11:08:20,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1014
10-01-2024 00:36:53,10-02-2024 07:25:30,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1720
10-04-2024 11:47:49,10-04-2024 23:02:52,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1418
10-02-2024 15:52:40,10-03-2024 18:54:18,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1078
10-01-2024 12:03:18,10-04-2024 03:17:24,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1333
10-03-2024 13:43:47,10-04-2024 16:31:25,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1034
10-01-2024 19:42:55,10-01-2024 21:37:22,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1416
10-03-2024 23:49:58,10-04-2024 04:57:23,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1356
10-03-2024 21:59:00,10-04-2024 00:19:03,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1371
10-01-2024 17:02:20,10-02-2024 22:26:55,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1705
10-01-2024 09:37:31,10-02-2024 10:59:18,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1395
10-04-2024 11:51:49,10-04-2024 12:25:38,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1513
10-01-2024 06:29:29,10-02-2024 04:58:55,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1422
10-04-2024 07:34:33,10-04-2024 23:49:01,Ah,Arnhem Centraal,51.985,5.898611,Rtb,Rotterdam Blaak,51.920582,4.486082,1556
10-01-2024 17:28:56,10-03-2024 12:20:23,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1379
10-03-2024 21:29:22,10-04-2024 00:59:37,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1462
10-02-2024 03:22:48,10-04-2024 03:39:14,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1115
10-01-2024 01:24:28,10-01-2024 01:26:56,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1974
10-02-2024 02:30:25,10-04-2024 01:35:56,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1718
10-02-2024 20:15:32,10-03-2024 12:14:44,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1750
10-01-2024 11:34:38,10-03-2024 20:55:40,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1860
10-01-2024 19:59:08,10-02-2024 22:56:16,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1179
10-03-2024 02:48:26,10-03-2024 07:24:05,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1644
10-01-2024 03:39:50,10-04-2024 16:21:55,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1378
10-04-2024 15:13:58,10-04-2024 17:38:28,Ut,Utrecht Centraal,52.089444,5.110278,Rtb,Rotterdam Blaak,51.920582,4.486082,1926
10-04-2024 01:19:25,10-04-2024 14:00:04,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1507
10-04-2024 02:11:15,10-04-2024 19:56:51,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1824
10-04-2024 08:33:56,10-04-2024 11:28:43,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1060
10-02-2024 01:43:19,10-02-2024 16:11:14,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1179
10-02-2024 15:04:08,10-04-2024 09:11:32,Nm,Nijmegen Station,51.841111,5.854167,Ams,Amsterdam Amstel,52.346587,4.918684,1495
10-03-2024 04:43:14,10-04-2024 07:40:46,Ah,Arnhem Centraal,51.985,5.898611,Ut,Utrecht Centraal,52.089444,5.110278,1703
10-04-2024 07:14:20,10-04-2024 17:38:35,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1083
10-02-2024 06:57:26,10-04-2024 04:25:34,Ah,Arnhem Centraal,51.985,5.898611,Asdz,Amsterdam Zuid,52.338602,4.871978,1784
10-03-2024 06:13:02,10-04-2024 09:40:58,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1105
10-03-2024 10:57:39,10-04-2024 17:00:49,Nm,Nijmegen Station,51.841111,5.854167,Rtb,Rotterdam Blaak,51.920582,4.486082,1849
10-03-2024 07:42:19,10-04-2024 08:09:24,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1985
10-01-2024 23:35:33,10-03-2024 22:51:57,GV,The Hague Hollands Spoor,52.070833,4.322222,Ah,Arnhem Centraal,51.985,5.898611,1361
10-03-2024 13:03:43,10-04-2024 06:46:03,Uto,Utrecht Overvecht,52.113333,5.111111,Gvc,The Hague Centraal,52.084167,4.324722,1827
10-01-2024 04:04:17,10-03-2024 18:38:24,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1815
10-03-2024 06:30:12,10-04-2024 00:00:35,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1139
10-03-2024 00:01:31,10-03-2024 09:10:26,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1533
10-03-2024 02:35:41,10-04-2024 07:19:18,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1535
10-04-2024 01:36:57,10-04-2024 21:07:18,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1877
10-04-2024 00:00:23,10-04-2024 19:21:45,Ut,Utrecht Centraal,52.089444,5.110278,Gvc,The Hague Centraal,52.084167,4.324722,1548
10-01-2024 10:25:50,10-02-2024 04:44:19,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1351
10-01-2024 04:22:37,10-02-2024 06:30:46,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1543
10-04-2024 04:54:48,10-04-2024 09:50:39,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1497
10-02-2024 17:15:55,10-03-2024 16:28:51,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1089
10-03-2024 12:28:04,10-03-2024 23:21:18,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1269
10-04-2024 10:23:51,10-04-2024 16:27:16,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1876
10-03-2024 12:37:56,10-04-2024 10:16:38,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1807
10-03-2024 23:40:17,10-04-2024 17:44:03,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1833
10-01-2024 10:25:54,10-01-2024 19:24:14,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1810
10-02-2024 02:17:18,10-03-2024 13:29:39,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1339
10-04-2024 20:32:13,10-04-2024 20:48:54,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1211
10-03-2024 14:15:29,10-03-2024 19:29:04,GV,The Hague Hollands Spoor,52.070833,4.322222,Gvc,The Hague Centraal,52.084167,4.324722,1076
10-01-2024 02:24:41,10-01-2024 19:45:33,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1848
10-02-2024 15:53:34,10-04-2024 21:09:03,Ah,Arnhem Centraal,51.985,5.898611,Uto,Utrecht Overvecht,52.113333,5.111111,1427
